address,latitude,longitude,Subway_count,School_count,Park_count,Metro_count,Bus_count,Supermarket_count,Bank_count,Parking_count,Cinema_count,Mall_count,Restaurant_count,Gym_count,Boutique_count,Museum_count,Arts_count,Theatre_count
"35 Sprague Ave, Staten Island, NY 10307",40.51077,-74.23975,0,0,0,1,5,2,1,0,0,0,11,0,0,0,0,0
"217 Brighton St, Staten Island, NY 10307",40.5051,-74.24336,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0
"382 Loretto St, Staten Island, NY 10307",40.501137,-74.23872,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5461 Arthur Kill Rd, Staten Island, NY 10307",40.51207,-74.25123,0,0,0,2,3,1,0,0,0,0,7,0,0,0,0,0
"24 Sprague Ave, Staten Island, NY 10307",40.51087,-74.24039,0,0,0,1,5,2,1,0,0,0,12,0,0,0,0,0
"7302 Amboy Rd, Staten Island, NY 10307",40.51112,-74.24065,0,0,0,2,4,2,1,0,0,0,12,0,0,0,0,0
"5386 Arthur Kill Rd, Staten Island, NY 10307",40.512978,-74.24825,0,0,0,2,1,1,0,0,0,0,7,0,0,0,0,0
"150 Barnard Ave, Staten Island, NY 10307",40.51465,-74.24286,0,0,0,2,4,2,2,0,0,0,15,0,0,0,0,0
"50 Wards Point Ave, Staten Island, NY 10307",40.506317,-74.25485,0,0,1,1,5,0,0,0,0,0,2,0,0,0,0,0
"266 Soundview Ave, Bronx, NY 10473",40.81128,-73.855446,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,1
"1839 Hering Avenue, Bronx, NY 10461",40.851955,-73.850716,2,3,1,2,38,2,2,0,0,0,6,0,0,0,0,1
"373 E  157th St, Bronx, NY 10451",40.822144,-73.916,15,25,3,3,76,3,1,0,1,0,9,0,0,1,0,0
"4071 Paulding Avenue, Bronx, NY 10466",40.88787,-73.85063,5,1,2,2,46,4,2,0,0,0,0,0,0,0,0,0
"3716 Rombouts Ave, Bronx, NY 10466",40.88704,-73.82994,1,2,0,1,34,2,2,0,0,0,7,0,0,0,0,0
"3038 Colden Ave, Bronx, NY 10469",40.8708,-73.85915,7,9,4,3,62,1,1,0,0,0,6,0,0,0,0,0
"2731 Holland Avenue, Bronx, NY 10467",40.86662,-73.865654,6,9,3,2,32,1,0,0,0,0,9,0,0,0,0,0
"1109 E 215th Street, Bronx, NY 10469",40.877514,-73.85318,0,8,1,0,56,0,0,0,0,0,1,0,0,0,0,0
"3342 Palmer Ave, Bronx, NY 10475",40.879078,-73.83538,2,1,2,1,47,2,2,0,0,0,1,0,0,0,0,0
"2922 Barnes Avenue UNIT 3E, Bronx, NY 10467",40.868565,-73.86295,4,13,3,2,51,0,0,0,0,0,6,0,0,0,0,0
"3535 Kings College Pl #1E, Bronx, NY 10467",40.88103,-73.87584,13,4,0,5,38,2,3,0,0,0,3,0,0,0,0,0
"724 E  216th St #4D, Bronx, NY 10467",40.880783,-73.86301,7,10,3,4,46,3,1,0,0,0,4,0,0,0,0,0
"2179 Light St, Bronx, NY 10466",40.888115,-73.83297,1,3,0,1,31,2,0,0,0,0,6,0,0,0,0,0
"1350 Teller Avenue, Bronx, NY 10456",40.835587,-73.90937,16,9,2,3,71,2,0,0,0,0,2,0,0,0,0,0
"4380 Vireo Avenue UNIT 6E, Bronx, NY 10470",40.90084,-73.86238,5,6,2,4,21,5,3,0,0,0,5,0,0,0,0,0
"1115 E 215th Street, Bronx, NY 10469",40.87744,-73.85296,0,8,1,0,56,0,0,0,0,0,1,0,0,0,0,0
"3512 Oxford Avenue UNIT 1B, Bronx, NY 10463",40.885826,-73.90865,12,6,6,3,17,3,4,1,0,0,14,0,0,0,0,0
"557-559 Logan Avenue, Bronx, NY 10465",40.831394,-73.823784,0,7,5,0,27,0,0,0,0,0,1,0,0,0,0,0
"1280 5th Ave #9E, New York, NY 10029",40.79629,-73.949036,19,15,0,6,92,12,11,0,0,0,74,0,0,1,1,0
"75 1st Ave  #6-B, New York, NY 10003",40.7257,-73.9871,64,17,2,12,112,20,25,3,5,0,396,0,0,7,5,21
"2 Fordham Hill Oval UNIT 17h, Bronx, NY 10468",40.86428,-73.90838,22,6,4,6,40,3,3,0,0,0,15,0,0,0,0,2
"1776 Broadway #4A, Brooklyn, NY 11207",40.682297,-73.909935,20,2,3,10,70,3,0,1,0,0,20,0,0,0,0,1
"706 Hancock St, Brooklyn, NY 11233",40.684937,-73.92711,18,5,3,5,93,4,1,0,0,0,34,0,0,0,0,0
"60-18 Catalpa Avenue, Flushing, NY 11385",40.702854,-73.89875,13,10,0,4,69,12,11,0,0,0,99,0,0,0,4,0
"1170 Ocean Pkwy #4F, Brooklyn, NY 11230",40.6201,-73.9705,17,8,0,5,37,1,3,0,0,0,1,0,0,0,0,0
"1333 E  14th St, Brooklyn, NY 11230",40.6171,-73.96052,9,9,0,3,35,4,7,1,0,0,5,0,0,0,0,0
"770 Ocean Pkwy #5N, Brooklyn, NY 11230",40.629395,-73.97209,16,9,0,5,45,9,5,0,0,0,6,0,0,1,0,0
"761 E  9th St, Brooklyn, NY 11230",40.59369,-73.93357,0,5,0,0,28,1,0,0,0,0,9,0,0,0,0,0
"55 Kings Pl, Brooklyn, NY 11223",40.60311,-73.97482,14,5,0,5,17,2,3,0,0,0,4,0,0,0,0,0
"2722 Farragut Road, Brooklyn, NY 11210",40.635902,-73.95011,10,3,0,2,42,2,1,2,0,0,3,0,0,0,0,0
"1770 E  14th St #6E, Brooklyn, NY 11229",40.606285,-73.959045,4,13,0,2,25,4,5,1,0,0,14,0,0,0,0,0
"499 E  24th St, Brooklyn, NY 11210",40.637096,-73.95436,15,3,0,4,46,3,2,1,0,0,8,0,0,0,0,0
"6113 20th Ave, Brooklyn, NY 11204",40.618347,-73.98355,15,4,0,6,42,4,8,0,0,0,19,0,1,0,0,0
"56 Louisa St, Brooklyn, NY 11218",40.643345,-73.98169,12,7,0,3,45,7,2,0,0,0,18,0,0,1,0,0
"1505 E  29th St, Brooklyn, NY 11229",40.614197,-73.94522,0,4,0,0,46,2,0,0,0,0,1,0,0,0,0,0
"289 Avenue S, Brooklyn, NY 11223",40.601723,-73.974724,14,5,0,5,21,2,3,0,0,0,5,0,0,0,0,0
"2721 Kings Hwy #6L, Brooklyn, NY 11229",40.614433,-73.947365,0,5,0,0,41,3,1,0,0,0,2,0,0,0,0,0
"320 W  17th St #2FW, Manhattan, NY 10011",40.741837,-74.00218,76,14,3,14,66,14,27,5,1,1,213,0,0,7,2,8
"825 W  179th St #5B, Manhattan, NY 10033",40.84984,-73.94049,21,3,2,4,48,9,5,0,0,0,30,0,0,0,0,2
"132 W  71st St #4, Manhattan, NY 10023",40.777042,-73.9806,29,15,1,7,82,10,18,12,3,1,92,0,0,5,0,11
"516 E  78th St #3J, New York, NY 10075",40.770096,-73.94974,16,12,0,3,83,11,22,3,0,0,156,0,1,0,0,2
"176 E  71st St #12A, Manhattan, NY 10021",40.76911,-73.961525,34,15,0,6,103,14,32,7,0,0,166,0,1,3,0,2
"450 E  83rd St #2C, New York, NY 10028",40.77406,-73.94901,23,11,0,4,68,14,23,5,1,0,195,0,1,0,1,1
"50 W  127th St #3D, New York, NY 10027",40.80832,-73.94334,26,23,1,6,114,4,16,0,2,0,56,0,0,2,0,3
"25 5th Ave #14E, New York, NY 10003",40.732918,-73.99547,94,17,4,20,99,18,39,6,6,0,437,0,0,6,5,21
"140 Cabrini Blvd #77, Manhattan, NY 10033",40.852757,-73.93992,19,3,1,5,48,8,2,0,0,0,28,0,0,0,0,1
"145 Morningside Ave #2D, Manhattan, NY 10027",40.811626,-73.95342,30,23,3,6,117,9,10,1,2,0,78,0,0,2,0,4
"3 Hanover Sq #8D, Manhattan, NY 10004",40.705,-74.00962,110,5,2,19,54,10,32,4,1,0,150,0,0,6,0,0
"244 W  123rd St, New York, NY 10027",40.808163,-73.95104,21,23,3,4,118,9,16,0,2,0,79,0,0,2,0,2
"752 E 214th Street, Bronx, NY 10467",40.879135,-73.86297,8,11,3,4,47,3,1,0,0,0,4,0,0,0,0,0
"849 E 221st Street, Bronx, NY 10467",40.883728,-73.857315,4,7,2,2,40,3,1,0,0,0,3,0,0,0,0,0
"829 Adee Avenue UNIT 6C, Bronx, NY 10467",40.86988,-73.86214,7,10,3,3,58,1,1,0,0,0,6,0,0,0,0,0
"601 Pelham Parkway N UNIT 210, Bronx, NY 10467",40.857796,-73.870674,10,10,1,4,25,1,0,1,0,0,9,0,0,0,0,0
"1561 Metropolitan Avenue UNIT 2B, Bronx, NY 10462",40.84057,-73.85886,4,4,6,2,68,5,2,0,0,0,6,0,0,0,0,0
"2537 Fenton Avenue, Bronx, NY 10469",40.86394,-73.844696,1,2,1,1,53,1,1,0,0,0,1,0,0,0,0,0
"1490 Outlook Avenue UNIT 2P, Bronx, NY 10465",40.845207,-73.815506,0,1,1,0,11,0,0,0,0,0,1,0,0,0,0,0
"1001 Anderson Ave #51, Bronx, NY 10452",40.83238,-73.92734,27,2,3,6,38,1,2,1,1,0,6,0,0,2,0,0
"4901 Henry Hudson Parkway W UNIT 2L, Bronx, NY 10471",40.896454,-73.90909,0,6,5,1,7,0,1,3,0,0,1,0,0,0,0,2
"829 Adee Avenue UNIT 3I, Bronx, NY 10467",40.86988,-73.86214,7,10,3,3,58,1,1,0,0,0,6,0,0,0,0,0
"71 Poplar Avenue UNIT 71, Bronx, NY 10465",40.811108,-73.806404,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"1641 Metropolitan Avenue UNIT 1D, Bronx, NY 10462",40.840343,-73.8591,4,4,6,2,67,5,2,0,0,0,7,0,0,0,0,0
"1718 Purdy Street UNIT 4E, Bronx, NY 10462",40.8411,-73.854034,5,6,6,3,49,4,1,0,0,0,11,0,0,0,1,0
"2531 Westervelt Avenue, Bronx, NY 10469",40.863674,-73.84012,1,2,1,1,52,1,2,0,0,0,2,0,0,0,0,0
"1053 E  230th St, Bronx, NY 10466",40.888218,-73.84797,3,1,2,1,40,3,1,0,0,0,0,0,0,0,0,0
"508 Reynolds Avenue, Bronx, NY 10465",40.8219,-73.80927,0,4,2,0,17,0,0,0,0,0,0,0,0,0,0,0
"3901 Independence Ave #1HJ, Bronx, NY 10463",40.890217,-73.9135,0,5,3,0,5,1,3,1,0,0,12,0,0,0,0,0
"1855 Edison Ave, Bronx, NY 10461",40.848778,-73.83254,9,1,2,3,41,3,3,0,0,0,10,0,0,0,0,0
"529 W  42nd St #4T, New York, NY 10036",40.760662,-73.99692,35,5,1,5,63,6,9,8,3,0,198,0,0,0,5,17
"250 E  21st St   #11B, New York, NY 10010",40.736572,-73.98216,55,14,2,8,91,20,40,6,4,0,262,0,0,4,0,9
"525 Broome St   #6, New York, NY 10013",40.72373,-74.00412,69,12,1,15,57,17,27,4,5,0,360,0,0,12,3,12
"28 Morningstar Rd, Staten Island, NY 10303",40.63715,-74.14537,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0
"46 Erastina Pl, Staten Island, NY 10303",40.63548,-74.15634,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"52 Arlington Ave, Staten Island, NY 10303",40.63921,-74.16779,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"353 Van Name Ave, Staten Island, NY 10303",40.62707,-74.15382,0,1,0,0,16,3,2,0,0,0,20,0,0,0,0,0
"437 Morningstar Rd, Staten Island, NY 10303",40.627655,-74.1478,0,0,0,0,26,2,3,0,0,0,17,0,0,0,0,0
"99 Arlington Pl, Staten Island, NY 10303",40.63608,-74.16688,0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0
"253 Lockman Avenue, Staten Island, NY 10303",40.630726,-74.16146,0,1,0,0,15,3,1,0,0,0,9,0,0,0,0,0
"16 Morningstar Rd, Staten Island, NY 10303",40.637363,-74.14529,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0
"18-18 Nunzie Ct, Staten Island, NY 10303",40.630447,-74.15415,0,1,0,0,13,2,2,0,0,0,17,0,0,0,0,0
"22A Richmond Ct #14B, Staten Island, NY 10303",40.63965,-74.16533,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"47 Bush Ave, Staten Island, NY 10303",40.635643,-74.15879,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"44 Summerfield Pl, Staten Island, NY 10303",40.625324,-74.16069,0,1,0,0,9,3,1,0,0,0,10,0,0,0,0,0
"52 Spartan Ave, Staten Island, NY 10303",40.625416,-74.16376,0,1,0,0,10,3,1,0,0,0,9,0,0,0,0,0
"32 Adrianne Ln, Staten Island, NY 10303",40.62375,-74.157455,0,1,0,0,9,4,2,0,0,0,16,0,0,0,0,0
"116 Birch Rd, Staten Island, NY 10303",40.62425,-74.16626,0,1,0,0,9,3,1,0,0,0,9,0,0,0,0,0
"351 Union Ave, Staten Island, NY 10303",40.6285,-74.15784,0,1,0,0,14,4,1,0,0,0,14,0,0,0,0,0
"327 Mersereau Avenue, Staten Island, NY 10303",40.629906,-74.163605,0,1,0,0,15,3,1,0,0,0,9,0,0,0,0,0
"96 Arlington Pl, Staten Island, NY 10303",40.63567,-74.16697,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0
"173 Grandview Ave, Staten Island, NY 10303",40.635674,-74.164894,0,1,0,0,13,2,0,0,0,0,0,0,0,0,0,0
"237 Union Ave, Staten Island, NY 10303",40.63058,-74.15777,0,1,0,0,15,3,1,0,0,0,10,0,0,0,0,0
"435 New Jersey Avenue, Brooklyn, NY 11207",40.668736,-73.89374,18,3,3,8,33,1,0,0,0,0,0,0,0,0,0,0
"515 W  18th St   #1403, New York, NY 10011",40.745083,-74.00653,40,6,3,6,43,9,14,3,0,1,127,0,0,5,1,6
"210 W  21st St #7RE, New York, NY 10011",40.737328,-73.98391,69,16,1,11,93,23,49,7,4,0,298,0,0,4,0,9
"255 W  23rd St #4HW, New York, NY 10011",40.74522,-73.9972,122,14,1,20,81,15,42,12,2,1,271,0,0,10,2,8
"223 W  21st St #1M, New York, NY 10011",40.737453,-73.983475,68,16,1,11,91,22,46,7,4,0,282,0,0,4,0,9
"225 W  17th St   #2A, New York, NY 10011",40.7411,-73.9991,94,15,3,16,78,17,37,8,2,1,284,0,0,6,2,7
"204 Jamie Ln, Staten Island, NY 10312",40.561844,-74.184944,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0
"83-30 Vietor Avenue UNIT 621, Elmhurst, NY 11373",40.743347,-73.88098,23,4,0,6,69,17,8,4,0,0,92,0,0,0,0,1
"44-21 Macnish UNIT 2G, Queens, NY 11373",40.74203,-73.87949,16,1,0,4,59,15,8,4,0,0,83,0,0,0,0,1
"101 Wall St #8B, New York, NY 10005",40.704792,-74.007256,107,5,1,20,52,8,32,4,1,0,149,0,0,6,0,0
"78-37 Cloverdale Boulevard UNIT B, Oakland Gardens, NY 11364",40.73735,-73.74242,0,0,0,0,28,1,1,0,0,0,2,0,0,0,0,0
"572 Grand St #G1705, Manhattan, NY 10002",40.713894,-73.978905,10,10,2,3,36,9,4,0,1,0,68,0,0,1,2,2
"35 Sutton Pl #10C, Manhattan, NY 10022",40.758305,-73.95947,29,9,2,5,80,10,22,4,0,0,93,0,0,1,0,1
"171 E  84th St #11B, New York, NY 10028",40.777798,-73.95494,28,21,0,5,86,18,28,9,1,0,233,0,1,1,2,1
"107-40 Queens Blvd #18-A, Forest Hills, NY 11375",40.7213,-73.845,13,2,0,4,65,6,17,13,1,0,64,0,0,0,0,0
"6738 108th St #A56, Flushing, NY 11375",40.727848,-73.84751,10,0,0,3,70,5,20,15,1,0,50,0,0,0,0,0
"61-20 Grand Central Pkwy #A1503, Forest Hills, NY 11375",40.7378,-73.8475,0,0,0,0,39,4,5,3,0,0,7,0,0,0,0,0
"4414 Newtown Rd   #5J, Astoria, NY 11103",40.758842,-73.914276,11,2,0,3,71,13,16,0,1,0,126,0,0,1,0,0
"27 W  72nd St   #C, New York, NY 10023",40.7773,-73.9774,24,13,1,5,85,6,18,7,3,0,93,0,0,5,0,10
"400 W  12th St #4E, New York, NY 10014",40.73721,-74.00925,34,6,3,7,45,8,13,2,0,1,176,0,0,3,1,6
"2940 W  5th St #10F, Brooklyn, NY 11224",40.577427,-73.97379,15,2,0,4,49,2,6,2,0,0,23,0,0,0,0,0
"458 Neptune Ave #10E, Brooklyn, NY 11224",40.57892,-73.97106,20,2,0,5,55,4,6,2,0,0,25,0,0,0,0,0
"2930 W  5th St   #17H, Brooklyn, NY 11224",40.578262,-73.973305,17,2,0,4,49,2,6,2,0,0,23,0,0,0,0,0
"601 Surf Ave #1J, Brooklyn, NY 11224",40.575375,-73.974495,13,2,0,4,46,1,5,0,0,0,21,0,0,0,0,0
"2932 W  5th St #5B, Brooklyn, NY 11224",40.578285,-73.97376,15,2,0,4,50,2,6,2,0,0,23,0,0,0,0,0
"601 Surf Ave  #7, Brooklyn, NY 11224",40.57525,-73.97565,13,2,0,4,48,1,5,0,0,0,20,0,0,0,0,0
"319 Riedel Ave, Staten Island, NY 10306",40.566025,-74.13058,0,1,0,1,2,1,1,0,0,0,4,0,0,0,0,0
"6505 Yellowstone Blvd #2B, Forest Hills, NY 11375",40.730877,-73.85026,8,0,0,2,71,5,12,11,0,0,40,0,0,0,0,0
"61-20 Grand Central Pkwy #A1201, Forest Hills, NY 11375",40.7378,-73.8475,0,0,0,0,39,4,5,3,0,0,7,0,0,0,0,0
"108-37 71st Ave #10B, Forest Hills, NY 11375",40.722225,-73.84234,11,2,0,3,58,5,16,14,1,0,58,0,0,0,0,0
"102-17 64th Road UNIT 4B, Flushing, NY 11375",40.73147,-73.85266,10,0,0,2,71,8,16,9,0,0,43,0,0,0,0,0
"110-20 71st Ave #222, Forest Hills, NY 11375",40.72246,-73.840614,9,2,0,3,52,5,16,14,1,0,55,0,0,0,0,0
"61-20 Grand Central Parkway UNIT C1003, Forest Hills, NY 11375",40.73834,-73.84704,0,0,0,0,34,4,5,2,0,0,7,0,0,0,0,0
"70-20 108th St   #14M, Forest Hills, NY 11375",40.7224,-73.8449,13,2,0,4,63,6,17,13,1,0,64,0,0,0,0,0
"6712 Yellowstone Blvd #C21, Flushing, NY 11375",40.727978,-73.84963,12,0,0,2,73,7,19,15,1,0,58,0,0,0,0,0
"1 Sutton Pl S  #6D, New York, NY 10022",40.75683,-73.96054,32,8,2,6,71,10,22,5,0,0,98,0,0,0,0,1
"252 E  57th St #48B, New York, NY 10022",40.759083,-73.96587,52,12,2,8,99,13,40,8,0,0,144,0,0,2,0,1
"207 E  57th St #21B, New york, NY 10022",40.76032,-73.96671,60,15,1,9,101,12,41,9,1,0,165,0,0,2,0,1
"912 5th Ave #1B, New York, NY 10021",40.772667,-73.96641,28,12,0,5,73,7,19,3,0,0,115,0,1,2,0,0
"812 Park Ave #C, New York, NY 10021",40.773067,-73.96299,30,18,0,5,81,10,29,7,0,0,162,0,1,2,0,1
"225 Rector Pl #10D, New York, NY 10280",40.70929,-74.01613,117,5,3,21,60,11,39,5,1,0,156,0,0,5,0,0
"471 W  146th St, New York, NY 10031",40.82584,-73.94637,29,17,2,8,95,7,4,0,0,0,39,0,0,1,0,1
"100 E  53rd St #30B, New York, NY 10022",40.75831,-73.97142,95,8,1,14,106,12,77,11,2,0,216,0,0,3,0,0
"141 E  89th St   #7M, New York, NY 10128",40.78139,-73.95383,24,19,0,5,90,14,22,9,1,0,186,0,1,1,2,1
"175 E  2nd St #3B, New York, NY 10009",40.722294,-73.98468,34,14,3,7,89,21,18,2,2,0,370,0,0,6,5,18
"175 W  12th St #16L, New York, NY 10011",40.73736,-74.00015,90,18,4,18,77,16,35,6,3,1,346,0,0,7,3,10
"45 Christopher St #3G, New York, NY 10014",40.73396,-74.001854,80,18,3,17,75,14,29,5,4,1,322,0,0,8,4,10
"151 E  20th St #3F, New York, NY 10003",40.737206,-73.98469,86,16,1,13,98,24,48,8,5,0,302,0,0,4,2,11
"153 E  87th St #10D, New York, NY 10128",40.78023,-73.954636,28,19,0,5,90,16,26,9,1,0,201,0,1,0,2,1
"56 Warren St #2E, Manhattan, NY 10007",40.71495,-74.00915,134,8,5,26,72,14,42,6,4,0,262,0,0,6,0,1
"415 Main St #5D, New York, NY 10044",40.75835,-73.95349,1,4,2,1,68,6,5,2,0,0,32,0,0,0,0,1
"687 W  204th St #4D, Manhattan, NY 10034",40.868053,-73.92359,22,7,3,5,9,1,3,2,0,0,17,0,0,2,0,1
"140 W  12th St #300, New York, NY 10011",40.73655,-74.00001,91,19,4,20,75,16,38,6,4,1,352,0,0,7,2,12
"240 E  46th St   #1, New York, NY 10017",40.7524,-73.9712,45,6,0,8,92,10,52,19,0,0,184,0,0,2,0,0
"40-50 E  10th St   #4G, New York, NY 10003",40.732,-73.9925,89,20,3,18,102,20,38,6,6,0,452,0,0,7,5,23
"215 E  24th St #201, New York, NY 10010",40.73949,-73.98227,72,13,1,12,100,19,49,11,3,0,288,0,0,4,1,8
"3 E  85th St #6B, New York, NY 10028",40.78081,-73.96023,31,16,0,6,72,11,21,7,1,0,149,0,1,1,1,1
"5 E  16th St   #7, New York, NY 10003",40.737217,-73.991844,114,19,2,22,103,20,51,8,4,0,329,0,0,6,3,13
"6034 Huxley Ave, Bronx, NY 10471",40.908512,-73.89772,0,5,3,0,24,3,2,4,0,0,4,0,0,0,0,0
"5700 Arlington Avenue UNIT 2M/2N, Bronx, NY 10471",40.906563,-73.90659,0,4,3,1,19,3,2,8,0,0,3,0,0,0,0,1
"73-12 35th Ave  #E2, Jackson Heights, NY 11372",40.7505,-73.8925,16,4,0,5,85,16,7,1,0,0,89,0,0,0,0,3
"73-12 35th Avenue UNIT C 2/3, Jackson Heights, NY 11372",40.750862,-73.89235,16,4,0,5,84,16,7,1,0,0,88,0,0,0,0,3
"73-12 35th Ave  #D25, Jackson Heights, NY 11372",40.7505,-73.8925,16,4,0,5,85,16,7,1,0,0,89,0,0,0,0,3
"86-10 34th Ave  #214, Jackson Heights, NY 11372",40.7539,-73.8808,6,1,0,2,75,13,7,2,0,0,70,0,0,0,0,2
"85-11 34th Ave  #2E, Jackson Heights, NY 11372",40.75435,-73.881836,6,2,0,2,82,14,7,2,0,0,75,0,0,0,0,2
"79-10 34th Ave #5O, Jackson Heights, NY 11372",40.75331,-73.88755,14,4,0,4,90,15,8,2,0,0,88,0,0,0,0,3
"37-20 83rd Street UNIT 1H, Jackson Heights, NY 11372",40.74915,-73.883385,20,4,0,5,78,19,8,3,0,0,109,0,0,0,0,3
"37-30 83rd St   #4EF, Jackson Heights, NY 11372",40.748787,-73.88348,20,4,0,5,76,19,8,3,0,0,109,0,0,0,0,3
"35-40 75th St, Jackson Heights, NY 11372",40.74981,-73.89097,16,4,0,5,84,15,7,1,0,0,88,0,0,0,0,3
"6495 Broadway #2N, Bronx, NY 10471",40.90591,-73.89669,0,2,2,0,23,3,2,3,0,0,3,0,0,0,0,0
"5500 Fieldston Rd #5AA, Bronx, NY 10471",40.90312,-73.90036,0,4,2,0,19,3,2,5,0,0,3,0,0,0,0,0
"5500 Fieldston Road UNIT 5-AA, Bronx, NY 10471",40.90312,-73.90036,0,4,2,0,19,3,2,5,0,0,3,0,0,0,0,0
"5800 Arlington Avenue UNIT 11A, Bronx, NY 10471",40.908096,-73.905655,0,4,3,1,21,3,2,8,0,0,4,0,0,0,0,0
"4555 Henry Hudson Pkwy #A309, Bronx, NY 10471",40.89203,-73.90871,4,6,3,1,5,1,3,1,0,0,13,0,0,0,0,2
"451 W  258th St, Bronx, NY 10471",40.905926,-73.90369,0,4,3,1,23,3,2,8,0,0,3,0,0,0,0,1
"4901 Henry Hudson Pkwy W  #5A, Bronx, NY 10471",40.896454,-73.90909,0,6,5,1,7,0,1,3,0,0,1,0,0,0,0,2
"6151 Tyndall Ave, Bronx, NY 10471",40.91117,-73.90039,0,5,1,0,22,3,4,6,0,0,5,0,0,0,0,0
"42-40 247 Street, Little Neck, NY 11363",40.76908,-73.741905,0,1,3,2,18,0,0,0,0,0,1,0,0,0,0,0
"249-10 34th Avenue, Little Neck, NY 11363",40.77653,-73.74386,0,2,4,1,6,0,0,1,0,0,0,0,0,0,0,0
"249-12 34th Avenue, Little Neck, NY 11363",40.776566,-73.74376,0,2,4,1,6,0,0,1,0,0,0,0,0,0,0,0
"43-19 Little Neck Parkway, Flushing, NY 11363",40.770954,-73.73653,0,3,3,1,21,0,0,0,0,0,1,0,0,0,0,0
"43-11 Little Neck Parkway, Flushing, NY 11363",40.770947,-73.736755,0,3,3,1,21,0,0,0,0,0,1,0,0,0,0,0
"25421 40th Ave, Flushing, NY 11363",40.774498,-73.73994,0,2,4,1,15,0,0,0,0,0,0,0,0,0,0,0
"3703 255th Street, Flushing, NY 11363",40.7769,-73.7415,0,2,4,1,8,0,0,0,0,0,0,0,0,0,0,0
"42-30 Douglaston Parkw UNIT 3P, Flushing, NY 11363",40.76796,-73.747635,0,1,3,2,15,0,0,0,0,0,1,0,0,0,0,0
"42-20 Orient Ave, Little Neck, NY 11363",40.768337,-73.744125,0,1,3,2,19,0,0,0,0,0,1,0,0,0,0,0
"200 Ridge Road, Flushing, NY 11363",40.7735,-73.74995,0,1,3,2,2,0,0,1,0,0,0,0,0,0,0,0
"37-19 Regatta Place, Little Neck, NY 11363",40.77163,-73.75445,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0
"23318 38th Dr, Flushing, NY 11363",40.770145,-73.75285,0,0,1,1,8,0,0,1,0,0,1,0,0,0,0,0
"1840 Richmond Rd, Staten Island, NY 10306",40.585682,-74.10522,0,0,0,2,15,0,3,0,0,0,2,0,0,0,0,0
"1194 Olympia Blvd, Staten Island, NY 10306",40.57035,-74.095345,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0
"850 Howard Ave #2K, Staten Island, NY 10301",40.612823,-74.09917,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"44 Pebble Ln, Staten Island, NY 10305",40.5983,-74.06609,0,0,0,0,31,0,1,0,0,0,2,0,0,0,0,0
"11 Kenmore St, Staten Island, NY 10312",40.561905,-74.17802,0,0,0,0,10,0,1,0,0,0,2,0,0,0,0,0
"70 Indale Ave, Staten Island, NY 10309",40.513947,-74.20423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"137 Dartmouth Loop, Staten Island, NY 10306",40.567944,-74.10956,0,1,0,1,8,2,6,0,0,0,17,0,0,0,0,0
"193 Barlow Ave, Staten Island, NY 10308",40.5593,-74.15425,0,0,0,1,10,0,0,0,1,0,7,0,0,0,0,0
"26 Radigan Ave, Staten Island, NY 10309",40.54428,-74.21479,0,0,0,0,15,1,2,0,0,0,11,0,0,0,0,0
"455 Jersey St, Staten Island, NY 10301",40.6248,-74.0945,0,1,0,0,30,0,0,0,0,0,2,0,0,1,0,0
"233 Gordon St, Staten Island, NY 10304",40.621487,-74.0829,4,1,0,2,40,0,1,2,0,0,4,0,0,1,0,0
"333 E  66th St #8H, New York, NY 10065",40.76446,-73.95931,27,12,1,6,104,14,33,4,0,0,139,0,0,2,0,1
"4 W  83rd St, New York, NY 10024",40.783356,-73.9714,21,10,3,5,83,11,19,9,1,0,109,0,0,4,0,3
"150 E  37th St #8G, New York, NY 10016",40.747787,-73.97769,73,6,0,12,107,14,66,25,1,0,287,0,0,4,1,3
"420 E  55th St #1-B, Manhattan, NY 10022",40.756275,-73.96244,33,4,2,6,68,11,28,7,0,0,109,0,0,0,0,1
"168 Mulberry Street UNIT D2, New York, NY 10013",40.719795,-73.99684,75,16,2,19,93,29,43,4,5,2,482,0,0,13,2,12
"350 Albany St #5C, New York, NY 10280",40.710068,-74.01785,108,5,3,19,45,10,32,5,1,0,135,0,0,5,0,0
